source_name,samplename,STRAIN_TYPE,species ,org_id_abbr,sex_type,cellid,test_type,Biological.Replicate,inividual_id,Technical.Replicate,drugid,drugmatrix.drugid,Comment.chEMBL.ID,Control,Sample.Match,concentration ,dose_level,Dose.Unit,Dose.Duration.inDays,Dose.Duration.Unit,duration,Treatment.Group.,Accession.Number.7,Vehicle,batchid,chiptype,xptype,celfilename,organ_id
desloratadine_1_57_3,93416,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Desloratadine,desloratadine,CHEMBL1172,FALSE,control_1,57,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93416.CEL,Liver
dexamethasone_0.67_456_1,93326,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Dexamethasone,dexamethasone,CHEMBL384467,FALSE,control_0.67,456,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93326.CEL,Liver
dexamethasone_0.67_456_2,93335,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Dexamethasone,dexamethasone,CHEMBL384467,FALSE,control_0.67,456,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93335.CEL,Liver
dexamethasone_0.67_456_3,93474,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Dexamethasone,dexamethasone,CHEMBL384467,FALSE,control_0.67,456,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93474.CEL,Liver
dexamethasone_1_456_1,93313,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Dexamethasone,dexamethasone,CHEMBL384467,FALSE,control_1,456,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93313.CEL,Liver
dexamethasone_1_456_2,93356,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Dexamethasone,dexamethasone,CHEMBL384467,FALSE,control_1,456,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93356.CEL,Liver
dexamethasone_1_456_3,93496,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Dexamethasone,dexamethasone,CHEMBL384467,FALSE,control_1,456,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93496.CEL,Liver
d-galactosamine_0.67_470_1,93075,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,D-Galactosamine,D-galactosamine,CHEMBL606759,FALSE,control_0.67,470,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93075.CEL,Liver
d-galactosamine_0.67_470_2,93166,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,D-Galactosamine,D-galactosamine,CHEMBL606759,FALSE,control_0.67,470,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93166.CEL,Liver
d-galactosamine_0.67_470_3,93559,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,D-Galactosamine,D-galactosamine,CHEMBL606759,FALSE,control_0.67,470,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93559.CEL,Liver
d-galactosamine_1_470_1,93081,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,D-Galactosamine,D-galactosamine,CHEMBL606759,FALSE,control_1,470,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93081.CEL,Liver
d-galactosamine_1_470_2,93130,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,D-Galactosamine,D-galactosamine,CHEMBL606759,FALSE,control_1,470,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93130.CEL,Liver
d-galactosamine_1_470_3,93167,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,D-Galactosamine,D-galactosamine,CHEMBL606759,FALSE,control_1,470,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93167.CEL,Liver
didanosine_0.67_500_1,93546,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Didanosine,didanosine,CHEMBL1460,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93546.CEL,Liver
didanosine_0.67_500_2,93624,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Didanosine,didanosine,CHEMBL1460,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93624.CEL,Liver
didanosine_0.67_500_3,93752,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Didanosine,didanosine,CHEMBL1460,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93752.CEL,Liver
didanosine_1_500_1,93692,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Didanosine,didanosine,CHEMBL1460,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93692.CEL,Liver
didanosine_1_500_2,93726,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Didanosine,didanosine,CHEMBL1460,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93726.CEL,Liver
didanosine_1_500_3,93783,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Didanosine,didanosine,CHEMBL1460,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93783.CEL,Liver
diethylstilbestrol_0.67_120_1,93649,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Diethylstilbestrol,diethylstilbestrol,CHEMBL411,FALSE,control_0.67,120,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93649.CEL,Liver
diethylstilbestrol_0.67_120_2,93718,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Diethylstilbestrol,diethylstilbestrol,CHEMBL411,FALSE,control_0.67,120,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93718.CEL,Liver
diethylstilbestrol_0.67_120_3,93786,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Diethylstilbestrol,diethylstilbestrol,CHEMBL411,FALSE,control_0.67,120,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93786.CEL,Liver
diethylstilbestrol_1_120_1,93530,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Diethylstilbestrol,diethylstilbestrol,CHEMBL411,FALSE,control_1,120,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93530.CEL,Liver
diethylstilbestrol_1_120_2,93551,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Diethylstilbestrol,diethylstilbestrol,CHEMBL411,FALSE,control_1,120,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93551.CEL,Liver
diethylstilbestrol_1_120_3,93750,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Diethylstilbestrol,diethylstilbestrol,CHEMBL411,FALSE,control_1,120,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93750.CEL,Liver
diphenhydramine_0.67_263_1,93763,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Diphenhydramine,diphenhydramine,CHEMBL657,FALSE,control_0.67,263,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93763.CEL,Liver
diphenhydramine_0.67_263_2,93838,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Diphenhydramine,diphenhydramine,CHEMBL657,FALSE,control_0.67,263,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93838.CEL,Liver
diphenhydramine_0.67_263_3,94004,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Diphenhydramine,diphenhydramine,CHEMBL657,FALSE,control_0.67,263,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,94004.CEL,Liver
diphenhydramine_1_263_1,93790,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Diphenhydramine,diphenhydramine,CHEMBL657,FALSE,control_1,263,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93790.CEL,Liver
diphenhydramine_1_263_2,93885,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Diphenhydramine,diphenhydramine,CHEMBL657,FALSE,control_1,263,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93885.CEL,Liver
diphenhydramine_1_263_3,94214,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Diphenhydramine,diphenhydramine,CHEMBL657,FALSE,control_1,263,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,94214.CEL,Liver
doxepin_0.67_132_1,93004,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Zonalon,doxepin,CHEMBL101740,FALSE,control_0.67,132,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93004.CEL,Liver
doxepin_0.67_132_2,93100,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Zonalon,doxepin,CHEMBL101740,FALSE,control_0.67,132,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93100.CEL,Liver
doxepin_0.67_132_3,93212,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Zonalon,doxepin,CHEMBL101740,FALSE,control_0.67,132,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93212.CEL,Liver
doxepin_1_132_1,93038,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Zonalon,doxepin,CHEMBL101740,FALSE,control_1,132,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93038.CEL,Liver
doxepin_1_132_2,93091,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Zonalon,doxepin,CHEMBL101740,FALSE,control_1,132,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93091.CEL,Liver
doxepin_1_132_3,93190,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Zonalon,doxepin,CHEMBL101740,FALSE,control_1,132,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93190.CEL,Liver
doxofylline_0.67_13500_1,93126,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Doxofylline,doxofylline,CHEMBL1527608,FALSE,control_0.67,13500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93126.CEL,Liver
doxofylline_0.67_13500_2,93566,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Doxofylline,doxofylline,CHEMBL1527608,FALSE,control_0.67,13500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93566.CEL,Liver
doxofylline_0.67_13500_3,93582,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Doxofylline,doxofylline,CHEMBL1527608,FALSE,control_0.67,13500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93582.CEL,Liver
doxofylline_1_13500_1,93103,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Doxofylline,doxofylline,CHEMBL1527608,FALSE,control_1,13500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93103.CEL,Liver
doxofylline_1_13500_2,93213,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Doxofylline,doxofylline,CHEMBL1527608,FALSE,control_1,13500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93213.CEL,Liver
doxofylline_1_13500_3,93587,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Doxofylline,doxofylline,CHEMBL1527608,FALSE,control_1,13500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93587.CEL,Liver
doxorubicin_0.67_1.5_1,93323,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Doxorubicin,doxorubicin,CHEMBL53463,FALSE,control_0.67,1.5,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93323.CEL,Liver
doxorubicin_0.67_1.5_2,93369,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Doxorubicin,doxorubicin,CHEMBL53463,FALSE,control_0.67,1.5,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93369.CEL,Liver
doxorubicin_0.67_1.5_3,93500,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Doxorubicin,doxorubicin,CHEMBL53463,FALSE,control_0.67,1.5,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93500.CEL,Liver
doxorubicin_1_1.5_1,93305,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Doxorubicin,doxorubicin,CHEMBL53463,FALSE,control_1,1.5,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93305.CEL,Liver
doxorubicin_1_1.5_2,93489,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Doxorubicin,doxorubicin,CHEMBL53463,FALSE,control_1,1.5,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93489.CEL,Liver
doxorubicin_1_1.5_3,93513,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Doxorubicin,doxorubicin,CHEMBL53463,FALSE,control_1,1.5,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93513.CEL,Liver
erlotinib_0.67_10_1,95965,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Erlotinib,erlotinib,CHEMBL553,FALSE,control_0.67,10,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,95965.CEL,Liver
erlotinib_0.67_10_2,95973,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Erlotinib,erlotinib,CHEMBL553,FALSE,control_0.67,10,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,95973.CEL,Liver
erlotinib_0.67_10_3,96019,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Erlotinib,erlotinib,CHEMBL553,FALSE,control_0.67,10,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,96019.CEL,Liver
erlotinib_1_10_1,95966,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Erlotinib,erlotinib,CHEMBL553,FALSE,control_1,10,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,95966.CEL,Liver
erlotinib_1_10_2,95974,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Erlotinib,erlotinib,CHEMBL553,FALSE,control_1,10,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,95974.CEL,Liver
erlotinib_1_10_3,95975,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Erlotinib,erlotinib,CHEMBL553,FALSE,control_1,10,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,95975.CEL,Liver
ethanol_0.67_180000_1,93093,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Ethanol,ethanol,CHEMBL545,FALSE,control_0.67,180000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93093.CEL,Liver
ethanol_0.67_180000_2,93194,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Ethanol,ethanol,CHEMBL545,FALSE,control_0.67,180000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93194.CEL,Liver
ethanol_0.67_180000_3,93215,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Ethanol,ethanol,CHEMBL545,FALSE,control_0.67,180000,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93215.CEL,Liver
ethanol_1_180000_1,93182,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Ethanol,ethanol,CHEMBL545,FALSE,control_1,180000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93182.CEL,Liver
ethanol_1_180000_2,93255,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Ethanol,ethanol,CHEMBL545,FALSE,control_1,180000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93255.CEL,Liver
ethanol_1_180000_3,93561,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Ethanol,ethanol,CHEMBL545,FALSE,control_1,180000,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93561.CEL,Liver
ethinylestradiol_0.67_190_1,93598,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Ethinyl estradiol,17a-ethynylestradiol,CHEMBL691,FALSE,control_0.67,190,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93598.CEL,Liver
ethinylestradiol_0.67_190_2,93620,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Ethinyl estradiol,17a-ethynylestradiol,CHEMBL691,FALSE,control_0.67,190,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93620.CEL,Liver
ethinylestradiol_0.67_190_3,93721,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Ethinyl estradiol,17a-ethynylestradiol,CHEMBL691,FALSE,control_0.67,190,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93721.CEL,Liver
ethinylestradiol_1_190_1,93643,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Ethinyl estradiol,17a-ethynylestradiol,CHEMBL691,FALSE,control_1,190,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93643.CEL,Liver
ethinylestradiol_1_190_2,93683,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Ethinyl estradiol,17a-ethynylestradiol,CHEMBL691,FALSE,control_1,190,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93683.CEL,Liver
ethinylestradiol_1_190_3,93769,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Ethinyl estradiol,17a-ethynylestradiol,CHEMBL691,FALSE,control_1,190,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93769.CEL,Liver
etoposide_0.67_125_1,93633,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Etoposide,etoposide,CHEMBL44657,FALSE,control_0.67,125,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93633.CEL,Liver
etoposide_0.67_125_2,93679,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Etoposide,etoposide,CHEMBL44657,FALSE,control_0.67,125,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93679.CEL,Liver
etoposide_0.67_125_3,94210,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Etoposide,etoposide,CHEMBL44657,FALSE,control_0.67,125,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,94210.CEL,Liver
etoposide_1_125_1,93533,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Etoposide,etoposide,CHEMBL44657,FALSE,control_1,125,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93533.CEL,Liver
etoposide_1_125_2,93654,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Etoposide,etoposide,CHEMBL44657,FALSE,control_1,125,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93654.CEL,Liver
etoposide_1_125_3,93708,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Etoposide,etoposide,CHEMBL44657,FALSE,control_1,125,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93708.CEL,Liver
fenofibrate_0.67_250_1,93010,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Fenofibrate,fenofibrate,CHEMBL981,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93010.CEL,Liver
fenofibrate_0.67_250_2,93140,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Fenofibrate,fenofibrate,CHEMBL981,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93140.CEL,Liver
fenofibrate_0.67_250_3,93240,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Fenofibrate,fenofibrate,CHEMBL981,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93240.CEL,Liver
fenofibrate_1_250_1,93071,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Fenofibrate,fenofibrate,CHEMBL981,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93071.CEL,Liver
fenofibrate_1_250_2,93179,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Fenofibrate,fenofibrate,CHEMBL981,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93179.CEL,Liver
fenofibrate_1_250_3,93259,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Fenofibrate,fenofibrate,CHEMBL981,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93259.CEL,Liver
fluoxetine_0.67_58_1,93552,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Fluoxetine,fluoxetine,CHEMBL41,FALSE,control_0.67,58,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93552.CEL,Liver
fluoxetine_0.67_58_2,93614,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Fluoxetine,fluoxetine,CHEMBL41,FALSE,control_0.67,58,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93614.CEL,Liver
fluoxetine_0.67_58_3,93681,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Fluoxetine,fluoxetine,CHEMBL41,FALSE,control_0.67,58,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93681.CEL,Liver
fluoxetine_1_58_1,93596,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Fluoxetine,fluoxetine,CHEMBL41,FALSE,control_1,58,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93596.CEL,Liver
fluoxetine_1_58_2,93656,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Fluoxetine,fluoxetine,CHEMBL41,FALSE,control_1,58,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93656.CEL,Liver
fluoxetine_1_58_3,93770,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Fluoxetine,fluoxetine,CHEMBL41,FALSE,control_1,58,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93770.CEL,Liver
